Tier,Term,Fico,Loan.Amount,Channel,Member,Fixed.Rate
5,7,700-719,80000-89999,NonAffiliate,NonMember,0.05125
5,7,700-719,90000-100000,Affiliate,Member,0.04869
5,7,700-719,90000-100000,Affiliate,NonMember,0.04969
5,7,700-719,90000-100000,NonAffiliate,Member,0.05019
5,7,700-719,90000-100000,NonAffiliate,NonMember,0.05119
5,7,720-739,0-9999,Affiliate,Member,0.04747
5,7,720-739,0-9999,Affiliate,NonMember,0.04847
5,7,720-739,0-9999,NonAffiliate,Member,0.04897
5,7,720-739,0-9999,NonAffiliate,NonMember,0.04997
5,7,720-739,10000-19999,Affiliate,Member,0.04741
5,7,720-739,10000-19999,Affiliate,NonMember,0.04841
5,7,720-739,10000-19999,NonAffiliate,Member,0.04891
5,7,720-739,10000-19999,NonAffiliate,NonMember,0.04991
5,7,720-739,20000-29999,Affiliate,Member,0.04735
5,7,720-739,20000-29999,Affiliate,NonMember,0.04835
5,7,720-739,20000-29999,NonAffiliate,Member,0.04885
5,7,720-739,20000-29999,NonAffiliate,NonMember,0.04985
5,7,720-739,30000-39999,Affiliate,Member,0.04729
5,7,720-739,30000-39999,Affiliate,NonMember,0.04829
5,7,720-739,30000-39999,NonAffiliate,Member,0.04879
5,7,720-739,30000-39999,NonAffiliate,NonMember,0.04979
5,7,720-739,40000-49999,Affiliate,Member,0.04723
5,7,720-739,40000-49999,Affiliate,NonMember,0.04823
5,7,720-739,40000-49999,NonAffiliate,Member,0.04873
5,7,720-739,40000-49999,NonAffiliate,NonMember,0.04973
5,7,720-739,50000-59999,Affiliate,Member,0.04717
5,7,720-739,50000-59999,Affiliate,NonMember,0.04817
5,7,720-739,50000-59999,NonAffiliate,Member,0.04867
5,7,720-739,50000-59999,NonAffiliate,NonMember,0.04967
5,7,720-739,60000-69999,Affiliate,Member,0.04711
5,7,720-739,60000-69999,Affiliate,NonMember,0.04811
5,7,720-739,60000-69999,NonAffiliate,Member,0.04861
5,7,720-739,60000-69999,NonAffiliate,NonMember,0.04961
5,7,720-739,70000-79999,Affiliate,Member,0.04705
5,7,720-739,70000-79999,Affiliate,NonMember,0.04805
5,7,720-739,70000-79999,NonAffiliate,Member,0.04855
5,7,720-739,70000-79999,NonAffiliate,NonMember,0.04955
5,7,720-739,80000-89999,Affiliate,Member,0.04699
5,7,720-739,80000-89999,Affiliate,NonMember,0.04799
5,7,720-739,80000-89999,NonAffiliate,Member,0.04849
5,7,720-739,80000-89999,NonAffiliate,NonMember,0.04949
5,7,720-739,90000-100000,Affiliate,Member,0.04693
5,7,720-739,90000-100000,Affiliate,NonMember,0.04793
5,7,720-739,90000-100000,NonAffiliate,Member,0.04843
5,7,720-739,90000-100000,NonAffiliate,NonMember,0.04943
5,7,740-759,0-9999,Affiliate,Member,0.04571
5,7,740-759,0-9999,Affiliate,NonMember,0.04671
5,7,740-759,0-9999,NonAffiliate,Member,0.04721
5,7,740-759,0-9999,NonAffiliate,NonMember,0.04821
5,7,740-759,10000-19999,Affiliate,Member,0.04565
5,7,740-759,10000-19999,Affiliate,NonMember,0.04665
5,7,740-759,10000-19999,NonAffiliate,Member,0.04715
5,7,740-759,10000-19999,NonAffiliate,NonMember,0.04815
5,7,740-759,20000-29999,Affiliate,Member,0.04559
5,7,740-759,20000-29999,Affiliate,NonMember,0.04659
5,7,740-759,20000-29999,NonAffiliate,Member,0.04709
5,7,740-759,20000-29999,NonAffiliate,NonMember,0.04809
5,7,740-759,30000-39999,Affiliate,Member,0.04553
5,7,740-759,30000-39999,Affiliate,NonMember,0.04653
5,7,740-759,30000-39999,NonAffiliate,Member,0.04703
5,7,740-759,30000-39999,NonAffiliate,NonMember,0.04803
5,7,740-759,40000-49999,Affiliate,Member,0.04547
5,7,740-759,40000-49999,Affiliate,NonMember,0.04647
5,7,740-759,40000-49999,NonAffiliate,Member,0.04697
5,7,740-759,40000-49999,NonAffiliate,NonMember,0.04797
5,7,740-759,50000-59999,Affiliate,Member,0.04541
5,7,740-759,50000-59999,Affiliate,NonMember,0.04641
5,7,740-759,50000-59999,NonAffiliate,Member,0.04691
5,7,740-759,50000-59999,NonAffiliate,NonMember,0.04791
5,7,740-759,60000-69999,Affiliate,Member,0.04535
5,7,740-759,60000-69999,Affiliate,NonMember,0.04635
5,7,740-759,60000-69999,NonAffiliate,Member,0.04685
5,7,740-759,60000-69999,NonAffiliate,NonMember,0.04785
5,7,740-759,70000-79999,Affiliate,Member,0.04529
5,7,740-759,70000-79999,Affiliate,NonMember,0.04629
5,7,740-759,70000-79999,NonAffiliate,Member,0.04679
5,7,740-759,70000-79999,NonAffiliate,NonMember,0.04779
5,7,740-759,80000-89999,Affiliate,Member,0.04523
5,7,740-759,80000-89999,Affiliate,NonMember,0.04623
5,7,740-759,80000-89999,NonAffiliate,Member,0.04673
5,7,740-759,80000-89999,NonAffiliate,NonMember,0.04773
5,7,740-759,90000-100000,Affiliate,Member,0.04517
5,7,740-759,90000-100000,Affiliate,NonMember,0.04617
5,7,740-759,90000-100000,NonAffiliate,Member,0.04667
5,7,740-759,90000-100000,NonAffiliate,NonMember,0.04767
5,7,760-779,0-9999,Affiliate,Member,0.04395
5,7,760-779,0-9999,Affiliate,NonMember,0.04495
5,7,760-779,0-9999,NonAffiliate,Member,0.04545
5,7,760-779,0-9999,NonAffiliate,NonMember,0.04645
5,7,760-779,10000-19999,Affiliate,Member,0.04389
5,7,760-779,10000-19999,Affiliate,NonMember,0.04489
5,7,760-779,10000-19999,NonAffiliate,Member,0.04539
5,7,760-779,10000-19999,NonAffiliate,NonMember,0.04639
5,7,760-779,20000-29999,Affiliate,Member,0.04383
5,7,760-779,20000-29999,Affiliate,NonMember,0.04483
5,7,760-779,20000-29999,NonAffiliate,Member,0.04533
5,7,760-779,20000-29999,NonAffiliate,NonMember,0.04633
5,7,760-779,30000-39999,Affiliate,Member,0.04377
5,7,760-779,30000-39999,Affiliate,NonMember,0.04477
5,7,760-779,30000-39999,NonAffiliate,Member,0.04527
5,7,760-779,30000-39999,NonAffiliate,NonMember,0.04627
5,7,760-779,40000-49999,Affiliate,Member,0.04371
5,7,760-779,40000-49999,Affiliate,NonMember,0.04471
5,7,760-779,40000-49999,NonAffiliate,Member,0.04521
5,7,760-779,40000-49999,NonAffiliate,NonMember,0.04621
5,7,760-779,50000-59999,Affiliate,Member,0.04365
5,7,760-779,50000-59999,Affiliate,NonMember,0.04465
5,7,760-779,50000-59999,NonAffiliate,Member,0.04515
5,7,760-779,50000-59999,NonAffiliate,NonMember,0.04615
5,7,760-779,60000-69999,Affiliate,Member,0.04359
5,7,760-779,60000-69999,Affiliate,NonMember,0.04459
5,7,760-779,60000-69999,NonAffiliate,Member,0.04509
5,7,760-779,60000-69999,NonAffiliate,NonMember,0.04609
5,7,760-779,70000-79999,Affiliate,Member,0.04353
5,7,760-779,70000-79999,Affiliate,NonMember,0.04453
5,7,760-779,70000-79999,NonAffiliate,Member,0.04503
5,7,760-779,70000-79999,NonAffiliate,NonMember,0.04603
5,7,760-779,80000-89999,Affiliate,Member,0.04347
5,7,760-779,80000-89999,Affiliate,NonMember,0.04447
5,7,760-779,80000-89999,NonAffiliate,Member,0.04497
5,7,760-779,80000-89999,NonAffiliate,NonMember,0.04597
5,7,760-779,90000-100000,Affiliate,Member,0.04341
5,7,760-779,90000-100000,Affiliate,NonMember,0.04441
5,7,760-779,90000-100000,NonAffiliate,Member,0.04491
5,7,760-779,90000-100000,NonAffiliate,NonMember,0.04591
5,7,780-799,0-9999,Affiliate,Member,0.04219
5,7,780-799,0-9999,Affiliate,NonMember,0.04319
5,7,780-799,0-9999,NonAffiliate,Member,0.04369
5,7,780-799,0-9999,NonAffiliate,NonMember,0.04469
5,7,780-799,10000-19999,Affiliate,Member,0.04213
5,7,780-799,10000-19999,Affiliate,NonMember,0.04313
5,7,780-799,10000-19999,NonAffiliate,Member,0.04363
5,7,780-799,10000-19999,NonAffiliate,NonMember,0.04463
5,7,780-799,20000-29999,Affiliate,Member,0.04207
5,7,780-799,20000-29999,Affiliate,NonMember,0.04307
5,7,780-799,20000-29999,NonAffiliate,Member,0.04357
5,7,780-799,20000-29999,NonAffiliate,NonMember,0.04457
5,7,780-799,30000-39999,Affiliate,Member,0.04201
5,7,780-799,30000-39999,Affiliate,NonMember,0.04301
5,7,780-799,30000-39999,NonAffiliate,Member,0.04351
5,7,780-799,30000-39999,NonAffiliate,NonMember,0.04451
5,7,780-799,40000-49999,Affiliate,Member,0.04195
5,7,780-799,40000-49999,Affiliate,NonMember,0.04295
5,7,780-799,40000-49999,NonAffiliate,Member,0.04345
5,7,780-799,40000-49999,NonAffiliate,NonMember,0.04445
5,7,780-799,50000-59999,Affiliate,Member,0.04189
5,7,780-799,50000-59999,Affiliate,NonMember,0.04289
5,7,780-799,50000-59999,NonAffiliate,Member,0.04339
5,7,780-799,50000-59999,NonAffiliate,NonMember,0.04439
5,7,780-799,60000-69999,Affiliate,Member,0.04183
5,7,780-799,60000-69999,Affiliate,NonMember,0.04283
5,7,780-799,60000-69999,NonAffiliate,Member,0.04333
5,7,780-799,60000-69999,NonAffiliate,NonMember,0.04433
5,7,780-799,70000-79999,Affiliate,Member,0.04177
5,7,780-799,70000-79999,Affiliate,NonMember,0.04277
5,7,780-799,70000-79999,NonAffiliate,Member,0.04327
5,7,780-799,70000-79999,NonAffiliate,NonMember,0.04427
5,7,780-799,80000-89999,Affiliate,Member,0.04171
5,7,780-799,80000-89999,Affiliate,NonMember,0.04271
5,7,780-799,80000-89999,NonAffiliate,Member,0.04321
5,7,780-799,80000-89999,NonAffiliate,NonMember,0.04421
5,7,780-799,90000-100000,Affiliate,Member,0.04165
5,7,780-799,90000-100000,Affiliate,NonMember,0.04265
5,7,780-799,90000-100000,NonAffiliate,Member,0.04315
5,7,780-799,90000-100000,NonAffiliate,NonMember,0.04415
5,7,800-819,0-9999,Affiliate,Member,0.04043
5,7,800-819,0-9999,Affiliate,NonMember,0.04143
5,7,800-819,0-9999,NonAffiliate,Member,0.04193
5,7,800-819,0-9999,NonAffiliate,NonMember,0.04293
5,7,800-819,10000-19999,Affiliate,Member,0.04037
5,7,800-819,10000-19999,Affiliate,NonMember,0.04137
5,7,800-819,10000-19999,NonAffiliate,Member,0.04187
5,7,800-819,10000-19999,NonAffiliate,NonMember,0.04287
5,7,800-819,20000-29999,Affiliate,Member,0.04031
5,7,800-819,20000-29999,Affiliate,NonMember,0.04131
5,7,800-819,20000-29999,NonAffiliate,Member,0.04181
5,7,800-819,20000-29999,NonAffiliate,NonMember,0.04281
5,7,800-819,30000-39999,Affiliate,Member,0.04025
5,7,800-819,30000-39999,Affiliate,NonMember,0.04125
5,7,800-819,30000-39999,NonAffiliate,Member,0.04175
5,7,800-819,30000-39999,NonAffiliate,NonMember,0.04275
5,7,800-819,40000-49999,Affiliate,Member,0.04019
5,7,800-819,40000-49999,Affiliate,NonMember,0.04119
5,7,800-819,40000-49999,NonAffiliate,Member,0.04169
5,7,800-819,40000-49999,NonAffiliate,NonMember,0.04269
5,7,800-819,50000-59999,Affiliate,Member,0.04013
5,7,800-819,50000-59999,Affiliate,NonMember,0.04113
5,7,800-819,50000-59999,NonAffiliate,Member,0.04163
5,7,800-819,50000-59999,NonAffiliate,NonMember,0.04263
5,7,800-819,60000-69999,Affiliate,Member,0.04007
5,7,800-819,60000-69999,Affiliate,NonMember,0.04107
5,7,800-819,60000-69999,NonAffiliate,Member,0.04157
5,7,800-819,60000-69999,NonAffiliate,NonMember,0.04257
5,7,800-819,70000-79999,Affiliate,Member,0.04001
5,7,800-819,70000-79999,Affiliate,NonMember,0.04101
5,7,800-819,70000-79999,NonAffiliate,Member,0.04151
5,7,800-819,70000-79999,NonAffiliate,NonMember,0.04251
5,7,800-819,80000-89999,Affiliate,Member,0.03995
5,7,800-819,80000-89999,Affiliate,NonMember,0.04095
5,7,800-819,80000-89999,NonAffiliate,Member,0.04145
5,7,800-819,80000-89999,NonAffiliate,NonMember,0.04245
5,7,800-819,90000-100000,Affiliate,Member,0.03989
5,7,800-819,90000-100000,Affiliate,NonMember,0.04089
5,7,800-819,90000-100000,NonAffiliate,Member,0.04139
5,7,800-819,90000-100000,NonAffiliate,NonMember,0.04239
5,7,820-839,0-9999,Affiliate,Member,0.03867
5,7,820-839,0-9999,Affiliate,NonMember,0.03967
5,7,820-839,0-9999,NonAffiliate,Member,0.04017
5,7,820-839,0-9999,NonAffiliate,NonMember,0.04117
5,7,820-839,10000-19999,Affiliate,Member,0.03861
5,7,820-839,10000-19999,Affiliate,NonMember,0.03961
5,7,820-839,10000-19999,NonAffiliate,Member,0.04011
5,7,820-839,10000-19999,NonAffiliate,NonMember,0.04111
5,7,820-839,20000-29999,Affiliate,Member,0.03855
5,7,820-839,20000-29999,Affiliate,NonMember,0.03955
5,7,820-839,20000-29999,NonAffiliate,Member,0.04005
5,7,820-839,20000-29999,NonAffiliate,NonMember,0.04105
5,7,820-839,30000-39999,Affiliate,Member,0.03849
5,7,820-839,30000-39999,Affiliate,NonMember,0.03949
5,7,820-839,30000-39999,NonAffiliate,Member,0.03999
5,7,820-839,30000-39999,NonAffiliate,NonMember,0.04099
5,7,820-839,40000-49999,Affiliate,Member,0.03843
5,7,820-839,40000-49999,Affiliate,NonMember,0.03943
5,7,820-839,40000-49999,NonAffiliate,Member,0.03993
5,7,820-839,40000-49999,NonAffiliate,NonMember,0.04093
5,7,820-839,50000-59999,Affiliate,Member,0.03837
5,7,820-839,50000-59999,Affiliate,NonMember,0.03937
5,7,820-839,50000-59999,NonAffiliate,Member,0.03987
5,7,820-839,50000-59999,NonAffiliate,NonMember,0.04087
5,7,820-839,60000-69999,Affiliate,Member,0.03831
5,7,820-839,60000-69999,Affiliate,NonMember,0.03931
5,7,820-839,60000-69999,NonAffiliate,Member,0.03981
5,7,820-839,60000-69999,NonAffiliate,NonMember,0.04081
5,7,820-839,70000-79999,Affiliate,Member,0.03825
5,7,820-839,70000-79999,Affiliate,NonMember,0.03925
5,7,820-839,70000-79999,NonAffiliate,Member,0.03975
5,7,820-839,70000-79999,NonAffiliate,NonMember,0.04075
5,7,820-839,80000-89999,Affiliate,Member,0.03819
5,7,820-839,80000-89999,Affiliate,NonMember,0.03919
5,7,820-839,80000-89999,NonAffiliate,Member,0.03969
5,7,820-839,80000-89999,NonAffiliate,NonMember,0.04069
5,7,820-839,90000-100000,Affiliate,Member,0.03813
5,7,820-839,90000-100000,Affiliate,NonMember,0.03913
5,7,820-839,90000-100000,NonAffiliate,Member,0.03963
5,7,820-839,90000-100000,NonAffiliate,NonMember,0.04063
5,7,840-850,0-9999,Affiliate,Member,0.03731
5,7,840-850,0-9999,Affiliate,NonMember,0.03831
5,7,840-850,0-9999,NonAffiliate,Member,0.03881
5,7,840-850,0-9999,NonAffiliate,NonMember,0.03981
5,7,840-850,10000-19999,Affiliate,Member,0.03725
5,7,840-850,10000-19999,Affiliate,NonMember,0.03825
5,7,840-850,10000-19999,NonAffiliate,Member,0.03875
5,7,840-850,10000-19999,NonAffiliate,NonMember,0.03975
5,7,840-850,20000-29999,Affiliate,Member,0.03719
5,7,840-850,20000-29999,Affiliate,NonMember,0.03819
5,7,840-850,20000-29999,NonAffiliate,Member,0.03869
5,7,840-850,20000-29999,NonAffiliate,NonMember,0.03969
5,7,840-850,30000-39999,Affiliate,Member,0.03713
5,7,840-850,30000-39999,Affiliate,NonMember,0.03813
5,7,840-850,30000-39999,NonAffiliate,Member,0.03863
5,7,840-850,30000-39999,NonAffiliate,NonMember,0.03963
5,7,840-850,40000-49999,Affiliate,Member,0.03707
5,7,840-850,40000-49999,Affiliate,NonMember,0.03807
5,7,840-850,40000-49999,NonAffiliate,Member,0.03857
5,7,840-850,40000-49999,NonAffiliate,NonMember,0.03957
5,7,840-850,50000-59999,Affiliate,Member,0.03701
5,7,840-850,50000-59999,Affiliate,NonMember,0.03801
5,7,840-850,50000-59999,NonAffiliate,Member,0.03851
5,7,840-850,50000-59999,NonAffiliate,NonMember,0.03951
5,7,840-850,60000-69999,Affiliate,Member,0.03695
5,7,840-850,60000-69999,Affiliate,NonMember,0.03795
5,7,840-850,60000-69999,NonAffiliate,Member,0.03845
5,7,840-850,60000-69999,NonAffiliate,NonMember,0.03945
5,7,840-850,70000-79999,Affiliate,Member,0.03689
5,7,840-850,70000-79999,Affiliate,NonMember,0.03789
5,7,840-850,70000-79999,NonAffiliate,Member,0.03839
5,7,840-850,70000-79999,NonAffiliate,NonMember,0.03939
5,7,840-850,80000-89999,Affiliate,Member,0.03683
5,7,840-850,80000-89999,Affiliate,NonMember,0.03783
5,7,840-850,80000-89999,NonAffiliate,Member,0.03833
5,7,840-850,80000-89999,NonAffiliate,NonMember,0.03933
5,7,840-850,90000-100000,Affiliate,Member,0.03677
5,7,840-850,90000-100000,Affiliate,NonMember,0.03777
5,7,840-850,90000-100000,NonAffiliate,Member,0.03827
5,7,840-850,90000-100000,NonAffiliate,NonMember,0.03927
6,2,600-619,0-9999,Affiliate,Member,0.05303
6,2,600-619,0-9999,Affiliate,NonMember,0.05403
6,2,600-619,0-9999,NonAffiliate,Member,0.05453
6,2,600-619,0-9999,NonAffiliate,NonMember,0.05553
6,2,600-619,10000-19999,Affiliate,Member,0.05297
6,2,600-619,10000-19999,Affiliate,NonMember,0.05397
6,2,600-619,10000-19999,NonAffiliate,Member,0.05447
6,2,600-619,10000-19999,NonAffiliate,NonMember,0.05547
6,2,600-619,20000-29999,Affiliate,Member,0.05291
6,2,600-619,20000-29999,Affiliate,NonMember,0.05391
6,2,600-619,20000-29999,NonAffiliate,Member,0.05441
6,2,600-619,20000-29999,NonAffiliate,NonMember,0.05541
6,2,600-619,30000-39999,Affiliate,Member,0.05285
6,2,600-619,30000-39999,Affiliate,NonMember,0.05385
6,2,600-619,30000-39999,NonAffiliate,Member,0.05435
6,2,600-619,30000-39999,NonAffiliate,NonMember,0.05535
6,2,600-619,40000-49999,Affiliate,Member,0.05279
6,2,600-619,40000-49999,Affiliate,NonMember,0.05379
6,2,600-619,40000-49999,NonAffiliate,Member,0.05429
6,2,600-619,40000-49999,NonAffiliate,NonMember,0.05529
6,2,600-619,50000-59999,Affiliate,Member,0.05273
6,2,600-619,50000-59999,Affiliate,NonMember,0.05373
6,2,600-619,50000-59999,NonAffiliate,Member,0.05423
6,2,600-619,50000-59999,NonAffiliate,NonMember,0.05523
6,2,600-619,60000-69999,Affiliate,Member,0.05267
6,2,600-619,60000-69999,Affiliate,NonMember,0.05367
6,2,600-619,60000-69999,NonAffiliate,Member,0.05417
6,2,600-619,60000-69999,NonAffiliate,NonMember,0.05517
6,2,600-619,70000-79999,Affiliate,Member,0.05261
6,2,600-619,70000-79999,Affiliate,NonMember,0.05361
6,2,600-619,70000-79999,NonAffiliate,Member,0.05411
6,2,600-619,70000-79999,NonAffiliate,NonMember,0.05511
6,2,600-619,80000-89999,Affiliate,Member,0.05255
6,2,600-619,80000-89999,Affiliate,NonMember,0.05355
6,2,600-619,80000-89999,NonAffiliate,Member,0.05405
6,2,600-619,80000-89999,NonAffiliate,NonMember,0.05505
6,2,600-619,90000-100000,Affiliate,Member,0.05249
6,2,600-619,90000-100000,Affiliate,NonMember,0.05349
6,2,600-619,90000-100000,NonAffiliate,Member,0.05399
6,2,600-619,90000-100000,NonAffiliate,NonMember,0.05499
6,2,620-639,0-9999,Affiliate,Member,0.05127
6,2,620-639,0-9999,Affiliate,NonMember,0.05227
6,2,620-639,0-9999,NonAffiliate,Member,0.05277
6,2,620-639,0-9999,NonAffiliate,NonMember,0.05377
6,2,620-639,10000-19999,Affiliate,Member,0.05121
6,2,620-639,10000-19999,Affiliate,NonMember,0.05221
6,2,620-639,10000-19999,NonAffiliate,Member,0.05271
6,2,620-639,10000-19999,NonAffiliate,NonMember,0.05371
6,2,620-639,20000-29999,Affiliate,Member,0.05115
6,2,620-639,20000-29999,Affiliate,NonMember,0.05215
6,2,620-639,20000-29999,NonAffiliate,Member,0.05265
6,2,620-639,20000-29999,NonAffiliate,NonMember,0.05365
6,2,620-639,30000-39999,Affiliate,Member,0.05109
6,2,620-639,30000-39999,Affiliate,NonMember,0.05209
6,2,620-639,30000-39999,NonAffiliate,Member,0.05259
6,2,620-639,30000-39999,NonAffiliate,NonMember,0.05359
6,2,620-639,40000-49999,Affiliate,Member,0.05103
6,2,620-639,40000-49999,Affiliate,NonMember,0.05203
6,2,620-639,40000-49999,NonAffiliate,Member,0.05253
6,2,620-639,40000-49999,NonAffiliate,NonMember,0.05353
6,2,620-639,50000-59999,Affiliate,Member,0.05097
6,2,620-639,50000-59999,Affiliate,NonMember,0.05197
6,2,620-639,50000-59999,NonAffiliate,Member,0.05247
6,2,620-639,50000-59999,NonAffiliate,NonMember,0.05347
6,2,620-639,60000-69999,Affiliate,Member,0.05091
6,2,620-639,60000-69999,Affiliate,NonMember,0.05191
6,2,620-639,60000-69999,NonAffiliate,Member,0.05241
6,2,620-639,60000-69999,NonAffiliate,NonMember,0.05341
6,2,620-639,70000-79999,Affiliate,Member,0.05085
6,2,620-639,70000-79999,Affiliate,NonMember,0.05185
6,2,620-639,70000-79999,NonAffiliate,Member,0.05235
6,2,620-639,70000-79999,NonAffiliate,NonMember,0.05335
6,2,620-639,80000-89999,Affiliate,Member,0.05079
6,2,620-639,80000-89999,Affiliate,NonMember,0.05179
6,2,620-639,80000-89999,NonAffiliate,Member,0.05229
6,2,620-639,80000-89999,NonAffiliate,NonMember,0.05329
6,2,620-639,90000-100000,Affiliate,Member,0.05073
6,2,620-639,90000-100000,Affiliate,NonMember,0.05173
6,2,620-639,90000-100000,NonAffiliate,Member,0.05223
6,2,620-639,90000-100000,NonAffiliate,NonMember,0.05323
6,2,640-659,0-9999,Affiliate,Member,0.04951
6,2,640-659,0-9999,Affiliate,NonMember,0.05051
6,2,640-659,0-9999,NonAffiliate,Member,0.05101
6,2,640-659,0-9999,NonAffiliate,NonMember,0.05201
6,2,640-659,10000-19999,Affiliate,Member,0.04945
6,2,640-659,10000-19999,Affiliate,NonMember,0.05045
6,2,640-659,10000-19999,NonAffiliate,Member,0.05095
6,2,640-659,10000-19999,NonAffiliate,NonMember,0.05195
6,2,640-659,20000-29999,Affiliate,Member,0.04939
6,2,640-659,20000-29999,Affiliate,NonMember,0.05039
6,2,640-659,20000-29999,NonAffiliate,Member,0.05089
6,2,640-659,20000-29999,NonAffiliate,NonMember,0.05189
6,2,640-659,30000-39999,Affiliate,Member,0.04933
6,2,640-659,30000-39999,Affiliate,NonMember,0.05033
6,2,640-659,30000-39999,NonAffiliate,Member,0.05083
6,2,640-659,30000-39999,NonAffiliate,NonMember,0.05183
6,2,640-659,40000-49999,Affiliate,Member,0.04927
6,2,640-659,40000-49999,Affiliate,NonMember,0.05027
6,2,640-659,40000-49999,NonAffiliate,Member,0.05077
6,2,640-659,40000-49999,NonAffiliate,NonMember,0.05177
6,2,640-659,50000-59999,Affiliate,Member,0.04921
6,2,640-659,50000-59999,Affiliate,NonMember,0.05021
6,2,640-659,50000-59999,NonAffiliate,Member,0.05071
6,2,640-659,50000-59999,NonAffiliate,NonMember,0.05171
